code,level,parent_code,full_name,display_name
2611011400,3,2611000000,부산광역시 중구 동광동4가,동광동4가
2611011500,3,2611000000,부산광역시 중구 동광동5가,동광동5가
2611011600,3,2611000000,부산광역시 중구 대청동1가,대청동1가
2611011700,3,2611000000,부산광역시 중구 대청동2가,대청동2가
2611011800,3,2611000000,부산광역시 중구 대청동3가,대청동3가
2611011900,3,2611000000,부산광역시 중구 대청동4가,대청동4가
2611012000,3,2611000000,부산광역시 중구 보수동1가,보수동1가
2611012100,3,2611000000,부산광역시 중구 보수동2가,보수동2가
2611012200,3,2611000000,부산광역시 중구 보수동3가,보수동3가
2611012300,3,2611000000,부산광역시 중구 부평동1가,부평동1가
2611012400,3,2611000000,부산광역시 중구 부평동2가,부평동2가
2611012500,3,2611000000,부산광역시 중구 부평동3가,부평동3가
2611012600,3,2611000000,부산광역시 중구 부평동4가,부평동4가
2611012700,3,2611000000,부산광역시 중구 신창동1가,신창동1가
2611012800,3,2611000000,부산광역시 중구 신창동2가,신창동2가
2611012900,3,2611000000,부산광역시 중구 신창동3가,신창동3가
2611013000,3,2611000000,부산광역시 중구 신창동4가,신창동4가
2611013100,3,2611000000,부산광역시 중구 창선동1가,창선동1가
2611013200,3,2611000000,부산광역시 중구 창선동2가,창선동2가
2611013300,3,2611000000,부산광역시 중구 광복동1가,광복동1가
2611013400,3,2611000000,부산광역시 중구 광복동2가,광복동2가
2611013500,3,2611000000,부산광역시 중구 광복동3가,광복동3가
2611013600,3,2611000000,부산광역시 중구 남포동1가,남포동1가
2611013700,3,2611000000,부산광역시 중구 남포동2가,남포동2가
2611013800,3,2611000000,부산광역시 중구 남포동3가,남포동3가
2611013900,3,2611000000,부산광역시 중구 남포동4가,남포동4가
2611014000,3,2611000000,부산광역시 중구 남포동5가,남포동5가
2611014100,3,2611000000,부산광역시 중구 남포동6가,남포동6가
2614000000,2,2600000000,부산광역시 서구,서구
2614010100,3,2614000000,부산광역시 서구 동대신동1가,동대신동1가
2614010200,3,2614000000,부산광역시 서구 동대신동2가,동대신동2가
2614010300,3,2614000000,부산광역시 서구 동대신동3가,동대신동3가
2614010400,3,2614000000,부산광역시 서구 서대신동1가,서대신동1가
2614010500,3,2614000000,부산광역시 서구 서대신동2가,서대신동2가
2614010600,3,2614000000,부산광역시 서구 서대신동3가,서대신동3가
2614010700,3,2614000000,부산광역시 서구 부용동1가,부용동1가
2614010800,3,2614000000,부산광역시 서구 부용동2가,부용동2가
2614010900,3,2614000000,부산광역시 서구 부민동1가,부민동1가
2614011000,3,2614000000,부산광역시 서구 부민동2가,부민동2가
2614011100,3,2614000000,부산광역시 서구 부민동3가,부민동3가
2614011200,3,2614000000,부산광역시 서구 토성동1가,토성동1가
2614011300,3,2614000000,부산광역시 서구 토성동2가,토성동2가
2614011400,3,2614000000,부산광역시 서구 토성동3가,토성동3가
2614011500,3,2614000000,부산광역시 서구 아미동1가,아미동1가
2614011600,3,2614000000,부산광역시 서구 아미동2가,아미동2가
2614011700,3,2614000000,부산광역시 서구 토성동4가,토성동4가
2614011800,3,2614000000,부산광역시 서구 토성동5가,토성동5가
2614011900,3,2614000000,부산광역시 서구 초장동,초장동
2614012000,3,2614000000,부산광역시 서구 충무동1가,충무동1가
2614012100,3,2614000000,부산광역시 서구 충무동2가,충무동2가
2614012200,3,2614000000,부산광역시 서구 충무동3가,충무동3가
2614012300,3,2614000000,부산광역시 서구 남부민동,남부민동
2614012400,3,2614000000,부산광역시 서구 암남동,암남동
2617000000,2,2600000000,부산광역시 동구,동구
2617010100,3,2617000000,부산광역시 동구 초량동,초량동
2617010200,3,2617000000,부산광역시 동구 수정동,수정동
2617010300,3,2617000000,부산광역시 동구 좌천동,좌천동
2617010400,3,2617000000,부산광역시 동구 범일동,범일동
2620000000,2,2600000000,부산광역시 영도구,영도구
2620010100,3,2620000000,부산광역시 영도구 대교동1가,대교동1가
2620010200,3,2620000000,부산광역시 영도구 대교동2가,대교동2가
2620010300,3,2620000000,부산광역시 영도구 대평동1가,대평동1가
2620010400,3,2620000000,부산광역시 영도구 대평동2가,대평동2가
2620010500,3,2620000000,부산광역시 영도구 남항동1가,남항동1가
2620010600,3,2620000000,부산광역시 영도구 남항동2가,남항동2가
2620010700,3,2620000000,부산광역시 영도구 남항동3가,남항동3가
2620010800,3,2620000000,부산광역시 영도구 영선동1가,영선동1가
2620010900,3,2620000000,부산광역시 영도구 영선동2가,영선동2가
2620011000,3,2620000000,부산광역시 영도구 영선동3가,영선동3가
2620011100,3,2620000000,부산광역시 영도구 영선동4가,영선동4가
2620011200,3,2620000000,부산광역시 영도구 신선동1가,신선동1가
2620011300,3,2620000000,부산광역시 영도구 신선동2가,신선동2가
2620011400,3,2620000000,부산광역시 영도구 신선동3가,신선동3가
2620011500,3,2620000000,부산광역시 영도구 봉래동1가,봉래동1가
2620011600,3,2620000000,부산광역시 영도구 봉래동2가,봉래동2가
2620011700,3,2620000000,부산광역시 영도구 봉래동3가,봉래동3가
2620011800,3,2620000000,부산광역시 영도구 봉래동4가,봉래동4가
2620011900,3,2620000000,부산광역시 영도구 봉래동5가,봉래동5가
2620012000,3,2620000000,부산광역시 영도구 청학동,청학동
2620012100,3,2620000000,부산광역시 영도구 동삼동,동삼동
2623000000,2,2600000000,부산광역시 부산진구,부산진구
2623010100,3,2623000000,부산광역시 부산진구 양정동,양정동
2623010200,3,2623000000,부산광역시 부산진구 전포동,전포동
2623010300,3,2623000000,부산광역시 부산진구 부전동,부전동
2623010400,3,2623000000,부산광역시 부산진구 범천동,범천동
2623010500,3,2623000000,부산광역시 부산진구 범전동,범전동
2623010600,3,2623000000,부산광역시 부산진구 연지동,연지동
2623010700,3,2623000000,부산광역시 부산진구 초읍동,초읍동
2623010800,3,2623000000,부산광역시 부산진구 부암동,부암동
2623010900,3,2623000000,부산광역시 부산진구 당감동,당감동
2623011000,3,2623000000,부산광역시 부산진구 가야동,가야동
2623011100,3,2623000000,부산광역시 부산진구 개금동,개금동
2626000000,2,2600000000,부산광역시 동래구,동래구
2626010100,3,2626000000,부산광역시 동래구 명장동,명장동
2626010200,3,2626000000,부산광역시 동래구 안락동,안락동
2626010300,3,2626000000,부산광역시 동래구 칠산동,칠산동
2626010400,3,2626000000,부산광역시 동래구 낙민동,낙민동
2626010500,3,2626000000,부산광역시 동래구 복천동,복천동
2626010600,3,2626000000,부산광역시 동래구 수안동,수안동
2626010700,3,2626000000,부산광역시 동래구 명륜동,명륜동
2626010800,3,2626000000,부산광역시 동래구 온천동,온천동
2626010900,3,2626000000,부산광역시 동래구 사직동,사직동
2629000000,2,2600000000,부산광역시 남구,남구
2629010600,3,2629000000,부산광역시 남구 대연동,대연동
2629010700,3,2629000000,부산광역시 남구 용호동,용호동
2629010800,3,2629000000,부산광역시 남구 용당동,용당동
2629010900,3,2629000000,부산광역시 남구 문현동,문현동
2629011000,3,2629000000,부산광역시 남구 우암동,우암동
2629011100,3,2629000000,부산광역시 남구 감만동,감만동
2632000000,2,2600000000,부산광역시 북구,북구
2632010100,3,2632000000,부산광역시 북구 금곡동,금곡동
2632010200,3,2632000000,부산광역시 북구 화명동,화명동
2632010300,3,2632000000,부산광역시 북구 만덕동,만덕동
2632010400,3,2632000000,부산광역시 북구 덕천동,덕천동
2632010500,3,2632000000,부산광역시 북구 구포동,구포동
2635000000,2,2600000000,부산광역시 해운대구,해운대구
2635010100,3,2635000000,부산광역시 해운대구 반송동,반송동
2635010200,3,2635000000,부산광역시 해운대구 석대동,석대동
2635010300,3,2635000000,부산광역시 해운대구 반여동,반여동
2635010400,3,2635000000,부산광역시 해운대구 재송동,재송동
2635010500,3,2635000000,부산광역시 해운대구 우동,우동
2635010600,3,2635000000,부산광역시 해운대구 중동,중동
2635010700,3,2635000000,부산광역시 해운대구 좌동,좌동
2635010800,3,2635000000,부산광역시 해운대구 송정동,송정동
2638000000,2,2600000000,부산광역시 사하구,사하구
2638010100,3,2638000000,부산광역시 사하구 괴정동,괴정동
2638010200,3,2638000000,부산광역시 사하구 당리동,당리동
2638010300,3,2638000000,부산광역시 사하구 하단동,하단동
2638010400,3,2638000000,부산광역시 사하구 신평동,신평동
2638010500,3,2638000000,부산광역시 사하구 장림동,장림동
2638010600,3,2638000000,부산광역시 사하구 다대동,다대동
2638010700,3,2638000000,부산광역시 사하구 구평동,구평동
2638010800,3,2638000000,부산광역시 사하구 감천동,감천동
2641000000,2,2600000000,부산광역시 금정구,금정구
2641010100,3,2641000000,부산광역시 금정구 두구동,두구동
2641010200,3,2641000000,부산광역시 금정구 노포동,노포동
2641010300,3,2641000000,부산광역시 금정구 청룡동,청룡동
2641010400,3,2641000000,부산광역시 금정구 남산동,남산동
2641010500,3,2641000000,부산광역시 금정구 선동,선동
2641010600,3,2641000000,부산광역시 금정구 오륜동,오륜동
2641010700,3,2641000000,부산광역시 금정구 구서동,구서동
2641010800,3,2641000000,부산광역시 금정구 장전동,장전동
2641010900,3,2641000000,부산광역시 금정구 부곡동,부곡동
2641011000,3,2641000000,부산광역시 금정구 서동,서동
2641011100,3,2641000000,부산광역시 금정구 금사동,금사동
2641011200,3,2641000000,부산광역시 금정구 회동동,회동동
2641011300,3,2641000000,부산광역시 금정구 금성동,금성동
2644000000,2,2600000000,부산광역시 강서구,강서구
2644010100,3,2644000000,부산광역시 강서구 대저1동,대저1동
2644010200,3,2644000000,부산광역시 강서구 대저2동,대저2동
2644010300,3,2644000000,부산광역시 강서구 강동동,강동동
2644010400,3,2644000000,부산광역시 강서구 명지동,명지동
2644010500,3,2644000000,부산광역시 강서구 죽림동,죽림동
2644010600,3,2644000000,부산광역시 강서구 식만동,식만동
2644010700,3,2644000000,부산광역시 강서구 죽동동,죽동동
2644010800,3,2644000000,부산광역시 강서구 봉림동,봉림동
2644010900,3,2644000000,부산광역시 강서구 송정동,송정동
2644011000,3,2644000000,부산광역시 강서구 화전동,화전동
2644011100,3,2644000000,부산광역시 강서구 녹산동,녹산동
2644011200,3,2644000000,부산광역시 강서구 생곡동,생곡동
2644011300,3,2644000000,부산광역시 강서구 구랑동,구랑동
2644011400,3,2644000000,부산광역시 강서구 지사동,지사동
2644011500,3,2644000000,부산광역시 강서구 미음동,미음동
2644011600,3,2644000000,부산광역시 강서구 범방동,범방동
2644011700,3,2644000000,부산광역시 강서구 신호동,신호동
2644011800,3,2644000000,부산광역시 강서구 동선동,동선동
2644011900,3,2644000000,부산광역시 강서구 성북동,성북동
2644012000,3,2644000000,부산광역시 강서구 눌차동,눌차동
2644012100,3,2644000000,부산광역시 강서구 천성동,천성동
2644012200,3,2644000000,부산광역시 강서구 대항동,대항동
2647000000,2,2600000000,부산광역시 연제구,연제구
2647010100,3,2647000000,부산광역시 연제구 거제동,거제동
2647010200,3,2647000000,부산광역시 연제구 연산동,연산동
2650000000,2,2600000000,부산광역시 수영구,수영구
2650010100,3,2650000000,부산광역시 수영구 망미동,망미동
2650010200,3,2650000000,부산광역시 수영구 수영동,수영동
2650010300,3,2650000000,부산광역시 수영구 민락동,민락동
2650010400,3,2650000000,부산광역시 수영구 광안동,광안동
2650010500,3,2650000000,부산광역시 수영구 남천동,남천동
2653000000,2,2600000000,부산광역시 사상구,사상구
2653010100,3,2653000000,부산광역시 사상구 삼락동,삼락동
2653010200,3,2653000000,부산광역시 사상구 모라동,모라동
2653010300,3,2653000000,부산광역시 사상구 덕포동,덕포동
2653010400,3,2653000000,부산광역시 사상구 괘법동,괘법동
2653010500,3,2653000000,부산광역시 사상구 감전동,감전동
2653010600,3,2653000000,부산광역시 사상구 주례동,주례동
2653010700,3,2653000000,부산광역시 사상구 학장동,학장동
2653010800,3,2653000000,부산광역시 사상구 엄궁동,엄궁동
2671000000,2,2600000000,부산광역시 기장군,기장군
2671025000,3,2671000000,부산광역시 기장군 기장읍,기장읍
2671025300,3,2671000000,부산광역시 기장군 장안읍,장안읍
2671025600,3,2671000000,부산광역시 기장군 정관읍,정관읍
2671025900,3,2671000000,부산광역시 기장군 일광읍,일광읍
2671033000,3,2671000000,부산광역시 기장군 철마면,철마면
2700000000,1,,대구광역시,대구광역시
2711000000,2,2700000000,대구광역시 중구,중구
2711010100,3,2711000000,대구광역시 중구 동인동1가,동인동1가
2711010200,3,2711000000,대구광역시 중구 동인동2가,동인동2가
2711010300,3,2711000000,대구광역시 중구 동인동3가,동인동3가
2711010400,3,2711000000,대구광역시 중구 동인동4가,동인동4가
2711010500,3,2711000000,대구광역시 중구 삼덕동1가,삼덕동1가
2711010600,3,2711000000,대구광역시 중구 삼덕동2가,삼덕동2가
2711010700,3,2711000000,대구광역시 중구 삼덕동3가,삼덕동3가
2711010800,3,2711000000,대구광역시 중구 봉산동,봉산동
2711010900,3,2711000000,대구광역시 중구 장관동,장관동
2711011000,3,2711000000,대구광역시 중구 상서동,상서동
2711011100,3,2711000000,대구광역시 중구 수동,수동
2711011200,3,2711000000,대구광역시 중구 덕산동,덕산동
2711011300,3,2711000000,대구광역시 중구 종로1가,종로1가
2711011400,3,2711000000,대구광역시 중구 종로2가,종로2가
2711011500,3,2711000000,대구광역시 중구 사일동,사일동
2711011600,3,2711000000,대구광역시 중구 동일동,동일동
2711011700,3,2711000000,대구광역시 중구 남일동,남일동
2711011800,3,2711000000,대구광역시 중구 전동,전동
2711011900,3,2711000000,대구광역시 중구 동성로3가,동성로3가
2711012000,3,2711000000,대구광역시 중구 동문동,동문동
2711012100,3,2711000000,대구광역시 중구 문화동,문화동
2711012200,3,2711000000,대구광역시 중구 공평동,공평동
2711012300,3,2711000000,대구광역시 중구 동성로2가,동성로2가
2711012400,3,2711000000,대구광역시 중구 태평로1가,태평로1가
2711012500,3,2711000000,대구광역시 중구 교동,교동
2711012600,3,2711000000,대구광역시 중구 용덕동,용덕동
2711012700,3,2711000000,대구광역시 중구 상덕동,상덕동
2711012800,3,2711000000,대구광역시 중구 완전동,완전동
2711012900,3,2711000000,대구광역시 중구 도원동,도원동
2711013000,3,2711000000,대구광역시 중구 수창동,수창동
2711013100,3,2711000000,대구광역시 중구 태평로3가,태평로3가
2711013200,3,2711000000,대구광역시 중구 인교동,인교동
2711013300,3,2711000000,대구광역시 중구 서야동,서야동
2711013400,3,2711000000,대구광역시 중구 서성로1가,서성로1가
2711013500,3,2711000000,대구광역시 중구 시장북로,시장북로
2711013600,3,2711000000,대구광역시 중구 하서동,하서동
2711013700,3,2711000000,대구광역시 중구 남성로,남성로
2711013800,3,2711000000,대구광역시 중구 계산동1가,계산동1가
2711013900,3,2711000000,대구광역시 중구 계산동2가,계산동2가
2711014000,3,2711000000,대구광역시 중구 동산동,동산동
2711014100,3,2711000000,대구광역시 중구 서문로2가,서문로2가
2711014200,3,2711000000,대구광역시 중구 서성로2가,서성로2가
2711014300,3,2711000000,대구광역시 중구 포정동,포정동
2711014400,3,2711000000,대구광역시 중구 서문로1가,서문로1가
2711014500,3,2711000000,대구광역시 중구 서내동,서내동
2711014600,3,2711000000,대구광역시 중구 북성로2가,북성로2가
2711014700,3,2711000000,대구광역시 중구 대안동,대안동
2711014800,3,2711000000,대구광역시 중구 동성로1가,동성로1가
2711014900,3,2711000000,대구광역시 중구 태평로2가,태평로2가
2711015000,3,2711000000,대구광역시 중구 북성로1가,북성로1가
2711015100,3,2711000000,대구광역시 중구 화전동,화전동
2711015200,3,2711000000,대구광역시 중구 향촌동,향촌동
2711015300,3,2711000000,대구광역시 중구 북내동,북내동
2711015400,3,2711000000,대구광역시 중구 대신동,대신동
2711015500,3,2711000000,대구광역시 중구 달성동,달성동
2711015600,3,2711000000,대구광역시 중구 남산동,남산동
2711015700,3,2711000000,대구광역시 중구 대봉동,대봉동
2714000000,2,2700000000,대구광역시 동구,동구
2714010100,3,2714000000,대구광역시 동구 신암동,신암동
2714010200,3,2714000000,대구광역시 동구 신천동,신천동
2714010300,3,2714000000,대구광역시 동구 효목동,효목동
2714010400,3,2714000000,대구광역시 동구 평광동,평광동
2714010500,3,2714000000,대구광역시 동구 봉무동,봉무동
2714010600,3,2714000000,대구광역시 동구 불로동,불로동
2714010700,3,2714000000,대구광역시 동구 도동,도동
2714010800,3,2714000000,대구광역시 동구 지저동,지저동
2714010900,3,2714000000,대구광역시 동구 입석동,입석동
2714011000,3,2714000000,대구광역시 동구 검사동,검사동
2714011100,3,2714000000,대구광역시 동구 방촌동,방촌동
2714011200,3,2714000000,대구광역시 동구 둔산동,둔산동
2714011300,3,2714000000,대구광역시 동구 부동,부동
2714011400,3,2714000000,대구광역시 동구 신평동,신평동
2714011500,3,2714000000,대구광역시 동구 서호동,서호동
2714011600,3,2714000000,대구광역시 동구 동호동,동호동
2714011700,3,2714000000,대구광역시 동구 신기동,신기동
2714011800,3,2714000000,대구광역시 동구 율하동,율하동
2714011900,3,2714000000,대구광역시 동구 용계동,용계동
2714012000,3,2714000000,대구광역시 동구 율암동,율암동
2714012100,3,2714000000,대구광역시 동구 상매동,상매동
2714012200,3,2714000000,대구광역시 동구 매여동,매여동
2714012300,3,2714000000,대구광역시 동구 각산동,각산동
2714012400,3,2714000000,대구광역시 동구 신서동,신서동
2714012500,3,2714000000,대구광역시 동구 동내동,동내동
2714012600,3,2714000000,대구광역시 동구 괴전동,괴전동
2714012700,3,2714000000,대구광역시 동구 금강동,금강동
2714012800,3,2714000000,대구광역시 동구 대림동,대림동
2714012900,3,2714000000,대구광역시 동구 사복동,사복동
2714013000,3,2714000000,대구광역시 동구 숙천동,숙천동
2714013100,3,2714000000,대구광역시 동구 내곡동,내곡동
2714013200,3,2714000000,대구광역시 동구 능성동,능성동
2714013300,3,2714000000,대구광역시 동구 진인동,진인동
2714013400,3,2714000000,대구광역시 동구 도학동,도학동
2714013500,3,2714000000,대구광역시 동구 백안동,백안동
2714013600,3,2714000000,대구광역시 동구 미곡동,미곡동
2714013700,3,2714000000,대구광역시 동구 용수동,용수동
2714013800,3,2714000000,대구광역시 동구 신무동,신무동
2714013900,3,2714000000,대구광역시 동구 미대동,미대동
2714014000,3,2714000000,대구광역시 동구 내동,내동
2714014100,3,2714000000,대구광역시 동구 신용동,신용동
2714014200,3,2714000000,대구광역시 동구 중대동,중대동
2714014300,3,2714000000,대구광역시 동구 송정동,송정동
2714014400,3,2714000000,대구광역시 동구 덕곡동,덕곡동
2714014500,3,2714000000,대구광역시 동구 지묘동,지묘동
2717000000,2,2700000000,대구광역시 서구,서구
2717010100,3,2717000000,대구광역시 서구 내당동,내당동
2717010200,3,2717000000,대구광역시 서구 비산동,비산동
2717010300,3,2717000000,대구광역시 서구 평리동,평리동
2717010400,3,2717000000,대구광역시 서구 상리동,상리동
2717010500,3,2717000000,대구광역시 서구 중리동,중리동
2717010600,3,2717000000,대구광역시 서구 이현동,이현동
2717010700,3,2717000000,대구광역시 서구 원대동1가,원대동1가
2717010800,3,2717000000,대구광역시 서구 원대동2가,원대동2가
2717010900,3,2717000000,대구광역시 서구 원대동3가,원대동3가
2720000000,2,2700000000,대구광역시 남구,남구
2720010100,3,2720000000,대구광역시 남구 이천동,이천동
2720010200,3,2720000000,대구광역시 남구 봉덕동,봉덕동
2720010300,3,2720000000,대구광역시 남구 대명동,대명동
2723000000,2,2700000000,대구광역시 북구,북구
2723010100,3,2723000000,대구광역시 북구 칠성동1가,칠성동1가
2723010200,3,2723000000,대구광역시 북구 칠성동2가,칠성동2가
2723010300,3,2723000000,대구광역시 북구 고성동1가,고성동1가
2723010400,3,2723000000,대구광역시 북구 고성동2가,고성동2가
2723010500,3,2723000000,대구광역시 북구 고성동3가,고성동3가
2723010600,3,2723000000,대구광역시 북구 침산동,침산동
2723010700,3,2723000000,대구광역시 북구 노원동1가,노원동1가
2723010800,3,2723000000,대구광역시 북구 노원동2가,노원동2가
2723010900,3,2723000000,대구광역시 북구 노원동3가,노원동3가
2723011000,3,2723000000,대구광역시 북구 대현동,대현동
2723011100,3,2723000000,대구광역시 북구 산격동,산격동
2723011200,3,2723000000,대구광역시 북구 복현동,복현동
2723011300,3,2723000000,대구광역시 북구 검단동,검단동
2723011400,3,2723000000,대구광역시 북구 동변동,동변동
2723011500,3,2723000000,대구광역시 북구 서변동,서변동
2723011600,3,2723000000,대구광역시 북구 조야동,조야동
2723011700,3,2723000000,대구광역시 북구 노곡동,노곡동
2723011800,3,2723000000,대구광역시 북구 읍내동,읍내동
2723011900,3,2723000000,대구광역시 북구 동호동,동호동
2723012000,3,2723000000,대구광역시 북구 학정동,학정동
2723012100,3,2723000000,대구광역시 북구 도남동,도남동
2723012200,3,2723000000,대구광역시 북구 국우동,국우동
2723012300,3,2723000000,대구광역시 북구 구암동,구암동
2723012400,3,2723000000,대구광역시 북구 동천동,동천동
2723012500,3,2723000000,대구광역시 북구 관음동,관음동
2723012600,3,2723000000,대구광역시 북구 태전동,태전동
2723012700,3,2723000000,대구광역시 북구 매천동,매천동
2723012800,3,2723000000,대구광역시 북구 팔달동,팔달동
2723012900,3,2723000000,대구광역시 북구 금호동,금호동
2723013000,3,2723000000,대구광역시 북구 사수동,사수동
2723013100,3,2723000000,대구광역시 북구 연경동,연경동
2726000000,2,2700000000,대구광역시 수성구,수성구
2726010100,3,2726000000,대구광역시 수성구 범어동,범어동
2726010200,3,2726000000,대구광역시 수성구 만촌동,만촌동
2726010300,3,2726000000,대구광역시 수성구 수성동1가,수성동1가
2726010400,3,2726000000,대구광역시 수성구 수성동2가,수성동2가
2726010500,3,2726000000,대구광역시 수성구 수성동3가,수성동3가
2726010600,3,2726000000,대구광역시 수성구 수성동4가,수성동4가
2726010700,3,2726000000,대구광역시 수성구 황금동,황금동
2726010800,3,2726000000,대구광역시 수성구 중동,중동
2726010900,3,2726000000,대구광역시 수성구 상동,상동
2726011000,3,2726000000,대구광역시 수성구 파동,파동
2726011100,3,2726000000,대구광역시 수성구 두산동,두산동
2726011200,3,2726000000,대구광역시 수성구 지산동,지산동
2726011300,3,2726000000,대구광역시 수성구 범물동,범물동
2726011400,3,2726000000,대구광역시 수성구 시지동,시지동
2726011500,3,2726000000,대구광역시 수성구 매호동,매호동
2726011600,3,2726000000,대구광역시 수성구 성동,성동
2726011700,3,2726000000,대구광역시 수성구 사월동,사월동
2726011800,3,2726000000,대구광역시 수성구 신매동,신매동
2726011900,3,2726000000,대구광역시 수성구 욱수동,욱수동
2726012000,3,2726000000,대구광역시 수성구 노변동,노변동
2726012200,3,2726000000,대구광역시 수성구 삼덕동,삼덕동
2726012300,3,2726000000,대구광역시 수성구 연호동,연호동
2726012400,3,2726000000,대구광역시 수성구 이천동,이천동
2726012500,3,2726000000,대구광역시 수성구 고모동,고모동
2726012600,3,2726000000,대구광역시 수성구 가천동,가천동
2726012700,3,2726000000,대구광역시 수성구 대흥동,대흥동
2729000000,2,2700000000,대구광역시 달서구,달서구
2729010100,3,2729000000,대구광역시 달서구 성당동,성당동
2729010200,3,2729000000,대구광역시 달서구 두류동,두류동
2729010400,3,2729000000,대구광역시 달서구 파호동,파호동
2729010500,3,2729000000,대구광역시 달서구 호림동,호림동
2729010600,3,2729000000,대구광역시 달서구 갈산동,갈산동
2729010700,3,2729000000,대구광역시 달서구 신당동,신당동
2729010800,3,2729000000,대구광역시 달서구 이곡동,이곡동
2729010900,3,2729000000,대구광역시 달서구 장동,장동
2729011000,3,2729000000,대구광역시 달서구 장기동,장기동
2729011100,3,2729000000,대구광역시 달서구 용산동,용산동
2729011200,3,2729000000,대구광역시 달서구 죽전동,죽전동
2729011300,3,2729000000,대구광역시 달서구 감삼동,감삼동
2729011400,3,2729000000,대구광역시 달서구 본리동,본리동
2729011500,3,2729000000,대구광역시 달서구 상인동,상인동
2729011600,3,2729000000,대구광역시 달서구 도원동,도원동
2729011700,3,2729000000,대구광역시 달서구 진천동,진천동
2729011800,3,2729000000,대구광역시 달서구 유천동,유천동
2729011900,3,2729000000,대구광역시 달서구 대천동,대천동
2729012000,3,2729000000,대구광역시 달서구 월성동,월성동
2729012100,3,2729000000,대구광역시 달서구 월암동,월암동
2729012200,3,2729000000,대구광역시 달서구 송현동,송현동
2729012300,3,2729000000,대구광역시 달서구 대곡동,대곡동
2729012400,3,2729000000,대구광역시 달서구 본동,본동
2729012500,3,2729000000,대구광역시 달서구 호산동,호산동
2771000000,2,2700000000,대구광역시 달성군,달성군
2771025000,3,2771000000,대구광역시 달성군 화원읍,화원읍
2771025300,3,2771000000,대구광역시 달성군 논공읍,논공읍
2771025600,3,2771000000,대구광역시 달성군 다사읍,다사읍
2771025900,3,2771000000,대구광역시 달성군 유가읍,유가읍
2771026200,3,2771000000,대구광역시 달성군 옥포읍,옥포읍
2771026500,3,2771000000,대구광역시 달성군 현풍읍,현풍읍
2771031000,3,2771000000,대구광역시 달성군 가창면,가창면
2771033000,3,2771000000,대구광역시 달성군 하빈면,하빈면
2771038000,3,2771000000,대구광역시 달성군 구지면,구지면
2772000000,2,2700000000,대구광역시 군위군,군위군
2772025000,3,2772000000,대구광역시 군위군 군위읍,군위읍
2772031000,3,2772000000,대구광역시 군위군 소보면,소보면
2772032000,3,2772000000,대구광역시 군위군 효령면,효령면
2772033000,3,2772000000,대구광역시 군위군 부계면,부계면
2772034000,3,2772000000,대구광역시 군위군 우보면,우보면
2772035000,3,2772000000,대구광역시 군위군 의흥면,의흥면
2772036000,3,2772000000,대구광역시 군위군 산성면,산성면
2772037000,3,2772000000,대구광역시 군위군 삼국유사면,삼국유사면
2800000000,1,,인천광역시,인천광역시
2812500000,2,2800000000,인천광역시 제물포구,제물포구
2812510100,3,2812500000,인천광역시 제물포구 만석동,만석동
2812510200,3,2812500000,인천광역시 제물포구 화수동,화수동
2812510300,3,2812500000,인천광역시 제물포구 송현동,송현동
2812510400,3,2812500000,인천광역시 제물포구 화평동,화평동
2812510500,3,2812500000,인천광역시 제물포구 창영동,창영동
2812510600,3,2812500000,인천광역시 제물포구 금곡동,금곡동
2812510700,3,2812500000,인천광역시 제물포구 송림동,송림동
2812510800,3,2812500000,인천광역시 제물포구 중앙동1가,중앙동1가
2812510900,3,2812500000,인천광역시 제물포구 중앙동2가,중앙동2가
2812511000,3,2812500000,인천광역시 제물포구 중앙동3가,중앙동3가
2812511100,3,2812500000,인천광역시 제물포구 중앙동4가,중앙동4가
2812511200,3,2812500000,인천광역시 제물포구 해안동1가,해안동1가
2812511300,3,2812500000,인천광역시 제물포구 해안동2가,해안동2가
2812511400,3,2812500000,인천광역시 제물포구 해안동3가,해안동3가
2812511500,3,2812500000,인천광역시 제물포구 해안동4가,해안동4가
2812511600,3,2812500000,인천광역시 제물포구 관동1가,관동1가
2812511700,3,2812500000,인천광역시 제물포구 관동2가,관동2가
2812511800,3,2812500000,인천광역시 제물포구 관동3가,관동3가
2812511900,3,2812500000,인천광역시 제물포구 항동1가,항동1가
2812512000,3,2812500000,인천광역시 제물포구 항동2가,항동2가
2812512100,3,2812500000,인천광역시 제물포구 항동3가,항동3가
2812512200,3,2812500000,인천광역시 제물포구 항동4가,항동4가
2812512300,3,2812500000,인천광역시 제물포구 항동5가,항동5가
2812512400,3,2812500000,인천광역시 제물포구 항동6가,항동6가
2812512500,3,2812500000,인천광역시 제물포구 항동7가,항동7가
2812512600,3,2812500000,인천광역시 제물포구 송학동1가,송학동1가
2812512700,3,2812500000,인천광역시 제물포구 송학동2가,송학동2가
2812512800,3,2812500000,인천광역시 제물포구 송학동3가,송학동3가
2812512900,3,2812500000,인천광역시 제물포구 사동,사동
2812513000,3,2812500000,인천광역시 제물포구 신생동,신생동
2812513100,3,2812500000,인천광역시 제물포구 신포동,신포동
2812513200,3,2812500000,인천광역시 제물포구 답동,답동
2812513300,3,2812500000,인천광역시 제물포구 신흥동1가,신흥동1가
2812513400,3,2812500000,인천광역시 제물포구 신흥동2가,신흥동2가
2812513500,3,2812500000,인천광역시 제물포구 신흥동3가,신흥동3가
